metric,value,comparison,attacker,seed
topk_overlap,0.0,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.04,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.08,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.12,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.14,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.32,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.06,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.1,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.1,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.2,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.44,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.1,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.0,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.08,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.28,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.22,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.74,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.18,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.2,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.18,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.04,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.2,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.28,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.26,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.4,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.36,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.26,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.24,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.2,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.38,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.24,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.0,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.0,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.06,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.02,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.0,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.0,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.02,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.06,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.06,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.24,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.06,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.02,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.06,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.12,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.3,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.12,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.02,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.04,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.14,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.0,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.22,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.04,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.1,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.04,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.1,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.24,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.12,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.1,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.3,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.36,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.1,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.2,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.24,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.22,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.1,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.0,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.08,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.14,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.1,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.0,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.08,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.14,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.24,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.1,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.04,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.04,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.02,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.08,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.1,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.04,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.06,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.16,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.04,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.04,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.06,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.24,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.2,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.04,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.02,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.02,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.06,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.1,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.18,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.1,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.02,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.04,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.0,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.04,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.02,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.04,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.0,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.02,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.08,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.06,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.04,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.0,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.06,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.04,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.06,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.1,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.1,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.14,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.66,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.26,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.06,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.16,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.22,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.56,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.02,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.02,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.0,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.04,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.04,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.02,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.0,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.02,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.1,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.18,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.2,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.12,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.2,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.08,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.1,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.14,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.14,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.02,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.1,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.04,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.12,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.2,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.0,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.04,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.5,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.14,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.0,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.0,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.08,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.04,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.08,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.06,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.06,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.28,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.24,partial_fgsm_vs_partial_clean,FGSM,4
topk_overlap,0.26,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.14,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.14,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.58,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.42,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.26,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.1,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.04,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.04,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.08,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.04,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.06,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.08,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.08,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.06,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.06,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.04,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.04,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.04,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.08,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.06,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.06,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.08,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.04,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.04,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.08,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.04,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.06,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.04,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.04,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.18,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.06,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.64,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.14,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.06,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.1,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.04,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.06,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.1,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.08,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.08,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.06,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.06,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.08,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.04,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.04,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.04,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.06,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.08,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.06,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.06,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.04,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.04,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.12,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.04,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.04,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.08,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.06,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.08,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.04,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.04,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.04,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.04,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.08,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.12,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.06,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.04,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.06,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.04,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.1,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.04,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.04,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.08,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.1,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.04,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.08,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.04,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.04,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.04,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.08,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.04,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.06,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.06,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.02,partial_pgd_vs_partial_clean,PGD,4
topk_overlap,0.0,partial_pgd_vs_partial_clean,PGD,4
spearman,0.9732442912784692,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.969613826538973,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9658408751007592,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9749861812825588,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.963408697554373,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9785996874766612,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9787697972410048,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.978011189225023,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9747411407195036,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9758921786759022,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9787168872843912,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9862274187103302,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9803200694897004,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9817627841521684,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9837783246399776,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.978395773902868,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9738363951523132,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9762096180091436,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9749871663330868,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.97880967256075,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9767209283099414,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9758815459501632,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9801934599565147,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9783184638397224,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9780675327668816,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9720758240080872,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9793795781829322,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9753464467734522,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9758798375510616,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9752051382582638,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9770957600045695,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9783145308370392,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9798676001903186,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.974823985267266,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.978615041227596,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.98130542359736,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9803638065008664,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.976071433778914,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9735482887926858,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9790182237311664,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9802978112940448,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9759696170193328,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9775497105532542,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9759804818479546,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9797608109391344,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.978400756100294,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9746148451694524,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9754350998151275,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.978371645182854,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9783463675057724,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9799501395810176,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.978574773804478,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.9715034292683166,partial_fgsm_vs_partial_clean,FGSM,0
spearman,0.967576658147451,partial_fgsm_vs_partial_clean,FGSM,0
