datetime,spearman,seed,comparison
2025-01-08,0.9600479657789703,1,partial_fgsm_vs_partial_clean
2025-01-09,0.9814204729132516,1,partial_fgsm_vs_partial_clean
2025-01-10,0.9800103458757207,1,partial_fgsm_vs_partial_clean
2025-01-13,0.9776306037672711,1,partial_fgsm_vs_partial_clean
2025-01-14,0.9698219609369485,1,partial_fgsm_vs_partial_clean
2025-01-15,0.9712213115900479,1,partial_fgsm_vs_partial_clean
2025-01-16,0.9765947789298843,1,partial_fgsm_vs_partial_clean
2025-01-17,0.9792216461633003,1,partial_fgsm_vs_partial_clean
2025-01-20,0.979282669662512,1,partial_fgsm_vs_partial_clean
2025-01-21,0.9803340654442069,1,partial_fgsm_vs_partial_clean
2025-01-22,0.9856013472540581,1,partial_fgsm_vs_partial_clean
2025-01-23,0.9792591729392566,1,partial_fgsm_vs_partial_clean
2025-01-24,0.9750285058024021,1,partial_fgsm_vs_partial_clean
2025-01-27,0.9751993834283893,1,partial_fgsm_vs_partial_clean
2025-02-05,0.977230562219711,1,partial_fgsm_vs_partial_clean
2025-02-06,0.9771329973656098,1,partial_fgsm_vs_partial_clean
2025-02-07,0.9736153135339495,1,partial_fgsm_vs_partial_clean
2025-02-10,0.977266668600509,1,partial_fgsm_vs_partial_clean
2025-02-11,0.9801966938756973,1,partial_fgsm_vs_partial_clean
2025-02-12,0.9777905822714023,1,partial_fgsm_vs_partial_clean
2025-02-13,0.97709352843902,1,partial_fgsm_vs_partial_clean
2025-02-14,0.971367011665904,1,partial_fgsm_vs_partial_clean
2025-02-17,0.9776430537479932,1,partial_fgsm_vs_partial_clean
2025-02-18,0.973551701774789,1,partial_fgsm_vs_partial_clean
2025-02-19,0.9757572384777399,1,partial_fgsm_vs_partial_clean
2025-02-20,0.9752261667137427,1,partial_fgsm_vs_partial_clean
2025-02-21,0.9767503668231389,1,partial_fgsm_vs_partial_clean
2025-02-24,0.9776465201289954,1,partial_fgsm_vs_partial_clean
2025-02-25,0.9782774394226275,1,partial_fgsm_vs_partial_clean
2025-02-26,0.9750219719295373,1,partial_fgsm_vs_partial_clean
2025-02-27,0.9795512710191311,1,partial_fgsm_vs_partial_clean
2025-02-28,0.9835402742639747,1,partial_fgsm_vs_partial_clean
2025-03-03,0.9809924910875725,1,partial_fgsm_vs_partial_clean
2025-03-04,0.9778307446127099,1,partial_fgsm_vs_partial_clean
2025-03-05,0.9721230420695578,1,partial_fgsm_vs_partial_clean
2025-03-06,0.9766396984562808,1,partial_fgsm_vs_partial_clean
2025-03-07,0.9802077042309404,1,partial_fgsm_vs_partial_clean
2025-03-10,0.9775740694591638,1,partial_fgsm_vs_partial_clean
2025-03-11,0.9774284265625323,1,partial_fgsm_vs_partial_clean
2025-03-12,0.9793202176058945,1,partial_fgsm_vs_partial_clean
2025-03-13,0.9820919935835558,1,partial_fgsm_vs_partial_clean
2025-03-14,0.9755120702189941,1,partial_fgsm_vs_partial_clean
2025-03-17,0.9731329748890184,1,partial_fgsm_vs_partial_clean
2025-03-18,0.9750906182300298,1,partial_fgsm_vs_partial_clean
2025-03-19,0.9752284052064096,1,partial_fgsm_vs_partial_clean
2025-03-20,0.9750467348315165,1,partial_fgsm_vs_partial_clean
2025-03-21,0.9792188456315369,1,partial_fgsm_vs_partial_clean
2025-03-24,0.9797772762464984,1,partial_fgsm_vs_partial_clean
2025-03-25,0.9717065179006901,1,partial_fgsm_vs_partial_clean
2025-03-26,0.9655480986736523,1,partial_fgsm_vs_partial_clean
2025-03-27,0.9689566118746545,1,partial_fgsm_vs_partial_clean
2025-03-28,0.9744512196665895,1,partial_fgsm_vs_partial_clean
2025-03-31,0.975860272402364,1,partial_fgsm_vs_partial_clean
2025-04-01,0.972820012667175,1,partial_fgsm_vs_partial_clean
2025-04-02,0.9226322479397291,1,partial_fgsm_vs_partial_clean
2025-04-03,0.968350436817758,1,partial_fgsm_vs_partial_clean
2025-04-07,0.942987853007933,1,partial_fgsm_vs_partial_clean
2025-04-08,0.9757281242490473,1,partial_fgsm_vs_partial_clean
2025-04-09,0.9748294651587416,1,partial_fgsm_vs_partial_clean
2025-04-10,0.9735429824103011,1,partial_fgsm_vs_partial_clean
2025-04-11,0.9700044301405497,1,partial_fgsm_vs_partial_clean
2025-04-14,0.9553755114491691,1,partial_fgsm_vs_partial_clean
2025-04-15,0.9510498236080289,1,partial_fgsm_vs_partial_clean
2025-04-16,0.9568678745116516,1,partial_fgsm_vs_partial_clean
2025-04-17,0.9784768756854992,1,partial_fgsm_vs_partial_clean
2025-04-18,0.9758152080617588,1,partial_fgsm_vs_partial_clean
2025-04-21,0.9738837339883206,1,partial_fgsm_vs_partial_clean
2025-04-22,0.9688615125611669,1,partial_fgsm_vs_partial_clean
2025-04-23,0.9747017972419821,1,partial_fgsm_vs_partial_clean
2025-04-24,0.9737736443651586,1,partial_fgsm_vs_partial_clean
2025-04-25,0.9777789548440884,1,partial_fgsm_vs_partial_clean
2025-04-28,0.9772194626645432,1,partial_fgsm_vs_partial_clean
2025-04-29,0.9780803924765907,1,partial_fgsm_vs_partial_clean
2025-04-30,0.9647907680556579,1,partial_fgsm_vs_partial_clean
2025-05-06,0.9472654871910703,1,partial_fgsm_vs_partial_clean
2025-05-07,0.9591505143963098,1,partial_fgsm_vs_partial_clean
2025-05-08,0.9696009838038919,1,partial_fgsm_vs_partial_clean
2025-05-09,0.9673058179303685,1,partial_fgsm_vs_partial_clean
2025-05-12,0.9722438952022473,1,partial_fgsm_vs_partial_clean
2025-05-13,0.9608515640489721,1,partial_fgsm_vs_partial_clean
2025-05-14,0.9673240250274466,1,partial_fgsm_vs_partial_clean
2025-05-15,0.9733538855756633,1,partial_fgsm_vs_partial_clean
2025-05-16,0.9758536289196066,1,partial_fgsm_vs_partial_clean
2025-05-19,0.9684430031538789,1,partial_fgsm_vs_partial_clean
2025-05-20,0.9653308482594058,1,partial_fgsm_vs_partial_clean
2025-05-21,0.9701117130077097,1,partial_fgsm_vs_partial_clean
2025-05-22,0.980501512800184,1,partial_fgsm_vs_partial_clean
2025-05-23,0.9719955442128687,1,partial_fgsm_vs_partial_clean
2025-05-26,0.9617505889085327,1,partial_fgsm_vs_partial_clean
2025-05-27,0.9640403067145019,1,partial_fgsm_vs_partial_clean
2025-05-28,0.9684747829557607,1,partial_fgsm_vs_partial_clean
2025-05-29,0.9775154578533682,1,partial_fgsm_vs_partial_clean
2025-05-30,0.9762677719672825,1,partial_fgsm_vs_partial_clean
2025-06-03,0.976351969477098,1,partial_fgsm_vs_partial_clean
2025-06-04,0.9734212998189071,1,partial_fgsm_vs_partial_clean
2025-06-05,0.9732012851046923,1,partial_fgsm_vs_partial_clean
2025-06-06,0.9746793759194211,1,partial_fgsm_vs_partial_clean
2025-06-09,0.9760385936579768,1,partial_fgsm_vs_partial_clean
2025-06-10,0.9793054032345342,1,partial_fgsm_vs_partial_clean
2025-06-11,0.9757229414937005,1,partial_fgsm_vs_partial_clean
2025-06-12,0.9775672141278159,1,partial_fgsm_vs_partial_clean
2025-06-13,0.9776727432496563,1,partial_fgsm_vs_partial_clean
2025-06-16,0.9736184716121423,1,partial_fgsm_vs_partial_clean
2025-06-17,0.9620797590690412,1,partial_fgsm_vs_partial_clean
2025-06-18,0.9638570080307214,1,partial_fgsm_vs_partial_clean
2025-06-19,0.9756463943490494,1,partial_fgsm_vs_partial_clean
2025-06-20,0.9745769948648708,1,partial_fgsm_vs_partial_clean
2025-06-23,0.9752548530369335,1,partial_fgsm_vs_partial_clean
2025-06-24,0.952198506736198,1,partial_fgsm_vs_partial_clean
2025-06-25,0.9591988783850566,1,partial_fgsm_vs_partial_clean
2025-06-26,0.9729036419462823,1,partial_fgsm_vs_partial_clean
2025-06-27,0.9768268950947455,1,partial_fgsm_vs_partial_clean
2025-06-30,0.9681576998719497,1,partial_fgsm_vs_partial_clean
2025-07-01,0.9672297890845326,1,partial_fgsm_vs_partial_clean
2025-07-02,0.9720505540800303,1,partial_fgsm_vs_partial_clean
2025-07-03,0.974824856391725,1,partial_fgsm_vs_partial_clean
2025-07-04,0.9744241657057064,1,partial_fgsm_vs_partial_clean
2025-07-07,0.963625847720716,1,partial_fgsm_vs_partial_clean
2025-07-08,0.9726293326800501,1,partial_fgsm_vs_partial_clean
2025-07-09,0.9728823478585795,1,partial_fgsm_vs_partial_clean
2025-07-10,0.9732517938597329,1,partial_fgsm_vs_partial_clean
2025-07-11,0.9700428827935617,1,partial_fgsm_vs_partial_clean
2025-07-14,0.9724833674980574,1,partial_fgsm_vs_partial_clean
2025-07-15,0.9761279987567406,1,partial_fgsm_vs_partial_clean
2025-07-16,0.9762598546288139,1,partial_fgsm_vs_partial_clean
2025-07-17,0.9709948152238512,1,partial_fgsm_vs_partial_clean
2025-07-18,0.9626186623579914,1,partial_fgsm_vs_partial_clean
2025-07-21,0.9709375968335026,1,partial_fgsm_vs_partial_clean
2025-07-22,0.9741132572830437,1,partial_fgsm_vs_partial_clean
2025-07-23,0.9747226003541026,1,partial_fgsm_vs_partial_clean
2025-07-24,0.9745126509753418,1,partial_fgsm_vs_partial_clean
2025-07-25,0.9704527665451979,1,partial_fgsm_vs_partial_clean
2025-07-28,0.9682863229011469,1,partial_fgsm_vs_partial_clean
2025-07-29,0.9722699539372555,1,partial_fgsm_vs_partial_clean
2025-07-30,0.9784885523647546,1,partial_fgsm_vs_partial_clean
2025-07-31,0.9796434581238123,1,partial_fgsm_vs_partial_clean
2025-08-01,0.9712889657906584,1,partial_fgsm_vs_partial_clean
2025-08-04,0.9741880665066518,1,partial_fgsm_vs_partial_clean
2025-08-05,0.965310099100602,1,partial_fgsm_vs_partial_clean
2025-08-06,0.9702443597556809,1,partial_fgsm_vs_partial_clean
2025-08-07,0.9732194758055058,1,partial_fgsm_vs_partial_clean
2025-08-08,0.973219184772577,1,partial_fgsm_vs_partial_clean
2025-08-11,0.9735335119515122,1,partial_fgsm_vs_partial_clean
2025-08-12,0.9613103102902046,1,partial_fgsm_vs_partial_clean
2025-08-13,0.9762209192404324,1,partial_fgsm_vs_partial_clean
2025-08-14,0.9760036705859134,1,partial_fgsm_vs_partial_clean
2025-08-15,0.9684284745973202,1,partial_fgsm_vs_partial_clean
2025-08-18,0.9669227068397324,1,partial_fgsm_vs_partial_clean
2025-08-19,0.9643774743297333,1,partial_fgsm_vs_partial_clean
2025-08-20,0.9788277380834477,1,partial_fgsm_vs_partial_clean
2025-08-21,0.9745568610377708,1,partial_fgsm_vs_partial_clean
2025-08-22,0.97163922676801,1,partial_fgsm_vs_partial_clean
2025-08-25,0.9686820899195221,1,partial_fgsm_vs_partial_clean
2025-08-26,0.9744393838482281,1,partial_fgsm_vs_partial_clean
2025-08-27,0.9810599773804736,1,partial_fgsm_vs_partial_clean
2025-08-28,0.9749684224185269,1,partial_fgsm_vs_partial_clean
2025-08-29,0.9678446753514365,1,partial_fgsm_vs_partial_clean
2025-09-01,0.9605465248919501,1,partial_fgsm_vs_partial_clean
2025-09-02,0.9712882524456841,1,partial_fgsm_vs_partial_clean
2025-09-03,0.9795938105466219,1,partial_fgsm_vs_partial_clean
2025-09-04,0.9697590840471189,1,partial_fgsm_vs_partial_clean
2025-09-05,0.9607465586609162,1,partial_fgsm_vs_partial_clean
2025-09-08,0.9670276688405827,1,partial_fgsm_vs_partial_clean
2025-09-09,0.9741315371605871,1,partial_fgsm_vs_partial_clean
2025-09-10,0.9753913475630831,1,partial_fgsm_vs_partial_clean
2025-09-11,0.9783689055311383,1,partial_fgsm_vs_partial_clean
2025-09-12,0.9761095244801696,1,partial_fgsm_vs_partial_clean
2025-09-15,0.9757917711598049,1,partial_fgsm_vs_partial_clean
2025-09-16,0.9745074859711923,1,partial_fgsm_vs_partial_clean
2025-09-17,0.9730690720458178,1,partial_fgsm_vs_partial_clean
2025-09-18,0.9814312507654844,1,partial_fgsm_vs_partial_clean
2025-09-19,0.9746662890219323,1,partial_fgsm_vs_partial_clean
2025-09-22,0.9745594245080599,1,partial_fgsm_vs_partial_clean
2025-09-23,0.9761807546136773,1,partial_fgsm_vs_partial_clean
2025-09-24,0.9778229067057865,1,partial_fgsm_vs_partial_clean
2025-09-25,0.9709197237435977,1,partial_fgsm_vs_partial_clean
2025-09-26,0.9729253215855336,1,partial_fgsm_vs_partial_clean
2025-09-29,0.9728242009383858,1,partial_fgsm_vs_partial_clean
2025-09-30,0.9695201817259742,1,partial_fgsm_vs_partial_clean
2025-10-09,0.9661792928457122,1,partial_fgsm_vs_partial_clean
2025-10-10,0.9740391603478165,1,partial_fgsm_vs_partial_clean
2025-10-13,0.9759921199339895,1,partial_fgsm_vs_partial_clean
2025-10-14,0.9780536305658019,1,partial_fgsm_vs_partial_clean
2025-10-15,0.9709474167164479,1,partial_fgsm_vs_partial_clean
2025-10-16,0.9790671974437595,1,partial_fgsm_vs_partial_clean
2025-10-17,0.9806877756325916,1,partial_fgsm_vs_partial_clean
2025-10-20,0.9739068388002885,1,partial_fgsm_vs_partial_clean
2025-10-21,0.9676789066124599,1,partial_fgsm_vs_partial_clean
2025-10-22,0.9729231344141259,1,partial_fgsm_vs_partial_clean
2025-10-23,0.9759114654910828,1,partial_fgsm_vs_partial_clean
2025-10-24,0.9768645807707188,1,partial_fgsm_vs_partial_clean
2025-10-27,0.9703802093032672,1,partial_fgsm_vs_partial_clean
2025-10-28,0.9766200943095696,1,partial_fgsm_vs_partial_clean
2025-10-29,0.9811909104627212,1,partial_fgsm_vs_partial_clean
2025-10-30,0.9813429983177971,1,partial_fgsm_vs_partial_clean
2025-10-31,0.972162535310171,1,partial_fgsm_vs_partial_clean
2025-01-02,0.9682734056661506,1,partial_pgd_vs_partial_clean
2025-01-03,0.9631619437885544,1,partial_pgd_vs_partial_clean
2025-01-06,0.9638749370159089,1,partial_pgd_vs_partial_clean
2025-01-07,0.969943038230566,1,partial_pgd_vs_partial_clean
2025-01-08,0.9525104200120491,1,partial_pgd_vs_partial_clean
2025-01-09,0.9786950359667601,1,partial_pgd_vs_partial_clean
2025-01-10,0.9745498652822334,1,partial_pgd_vs_partial_clean
2025-01-13,0.9749273834462745,1,partial_pgd_vs_partial_clean
2025-01-14,0.9666413965928612,1,partial_pgd_vs_partial_clean
2025-01-15,0.969648655268748,1,partial_pgd_vs_partial_clean
2025-01-16,0.9749638671534981,1,partial_pgd_vs_partial_clean
2025-01-17,0.9771498741662801,1,partial_pgd_vs_partial_clean
2025-01-20,0.9767843002500912,1,partial_pgd_vs_partial_clean
2025-01-21,0.9778046690576268,1,partial_pgd_vs_partial_clean
2025-01-22,0.9825702076278738,1,partial_pgd_vs_partial_clean
2025-01-23,0.976674664279895,1,partial_pgd_vs_partial_clean
2025-01-24,0.9705794219309172,1,partial_pgd_vs_partial_clean
2025-01-27,0.9722868472119115,1,partial_pgd_vs_partial_clean
2025-02-05,0.9743444752849639,1,partial_pgd_vs_partial_clean
2025-02-06,0.9750149856792397,1,partial_pgd_vs_partial_clean
2025-02-07,0.9716072605335102,1,partial_pgd_vs_partial_clean
2025-02-10,0.9748565404499112,1,partial_pgd_vs_partial_clean
2025-02-11,0.9750939463710718,1,partial_pgd_vs_partial_clean
2025-02-12,0.9725496987027373,1,partial_pgd_vs_partial_clean
2025-02-13,0.9677793867980837,1,partial_pgd_vs_partial_clean
2025-02-14,0.9568317456254778,1,partial_pgd_vs_partial_clean
2025-02-17,0.9708546411943912,1,partial_pgd_vs_partial_clean
2025-02-18,0.9666632762164,1,partial_pgd_vs_partial_clean
2025-02-19,0.9705824832499754,1,partial_pgd_vs_partial_clean
2025-02-20,0.9726125469365763,1,partial_pgd_vs_partial_clean
2025-02-21,0.9737950898945734,1,partial_pgd_vs_partial_clean
2025-02-24,0.9740684333263494,1,partial_pgd_vs_partial_clean
2025-02-25,0.9753457613591819,1,partial_pgd_vs_partial_clean
2025-02-26,0.9710054143346415,1,partial_pgd_vs_partial_clean
2025-02-27,0.9767301987650612,1,partial_pgd_vs_partial_clean
2025-02-28,0.9814280176145175,1,partial_pgd_vs_partial_clean
2025-03-03,0.9773747733652202,1,partial_pgd_vs_partial_clean
2025-03-04,0.9750267069822999,1,partial_pgd_vs_partial_clean
2025-03-05,0.9689328592727415,1,partial_pgd_vs_partial_clean
2025-03-06,0.9745055757072277,1,partial_pgd_vs_partial_clean
2025-03-07,0.9779790102338911,1,partial_pgd_vs_partial_clean
2025-03-10,0.9745226958363586,1,partial_pgd_vs_partial_clean
2025-03-11,0.9751675198687347,1,partial_pgd_vs_partial_clean
2025-03-12,0.9770612114777444,1,partial_pgd_vs_partial_clean
2025-03-13,0.9791017040572523,1,partial_pgd_vs_partial_clean
2025-03-14,0.9713389331633906,1,partial_pgd_vs_partial_clean
2025-03-17,0.9704038460552898,1,partial_pgd_vs_partial_clean
2025-03-18,0.9725446477167123,1,partial_pgd_vs_partial_clean
2025-03-19,0.9708980083204286,1,partial_pgd_vs_partial_clean
2025-03-20,0.9712436382148594,1,partial_pgd_vs_partial_clean
2025-03-21,0.9751732630338206,1,partial_pgd_vs_partial_clean
2025-03-24,0.976396361835906,1,partial_pgd_vs_partial_clean
2025-03-25,0.967624501523018,1,partial_pgd_vs_partial_clean
2025-03-26,0.9627904518286351,1,partial_pgd_vs_partial_clean
2025-03-27,0.966237284966475,1,partial_pgd_vs_partial_clean
2025-03-28,0.9710426496461789,1,partial_pgd_vs_partial_clean
2025-03-31,0.9707152433599346,1,partial_pgd_vs_partial_clean
2025-04-01,0.9699572468294707,1,partial_pgd_vs_partial_clean
2025-04-02,0.9126413619318303,1,partial_pgd_vs_partial_clean
2025-04-03,0.9650362316838027,1,partial_pgd_vs_partial_clean
2025-04-07,0.93546746561863,1,partial_pgd_vs_partial_clean
2025-04-08,0.9721081365024723,1,partial_pgd_vs_partial_clean
2025-04-09,0.9695806247543541,1,partial_pgd_vs_partial_clean
2025-04-10,0.9716617809981224,1,partial_pgd_vs_partial_clean
2025-04-11,0.9661115590810734,1,partial_pgd_vs_partial_clean
2025-04-14,0.9471293956460114,1,partial_pgd_vs_partial_clean
2025-04-15,0.9455159728112046,1,partial_pgd_vs_partial_clean
2025-04-16,0.9507427502991898,1,partial_pgd_vs_partial_clean
2025-04-17,0.9742073107447516,1,partial_pgd_vs_partial_clean
2025-04-18,0.9715333018519766,1,partial_pgd_vs_partial_clean
2025-04-21,0.9695741866171157,1,partial_pgd_vs_partial_clean
2025-04-22,0.9640221595622486,1,partial_pgd_vs_partial_clean
2025-04-23,0.9717986989206198,1,partial_pgd_vs_partial_clean
2025-04-24,0.9669862700200429,1,partial_pgd_vs_partial_clean
2025-04-25,0.9738206277636097,1,partial_pgd_vs_partial_clean
2025-04-28,0.9709655071556837,1,partial_pgd_vs_partial_clean
2025-04-29,0.9746209632035594,1,partial_pgd_vs_partial_clean
2025-04-30,0.9594290685427415,1,partial_pgd_vs_partial_clean
2025-05-06,0.9416912418229836,1,partial_pgd_vs_partial_clean
2025-05-07,0.9566026956277943,1,partial_pgd_vs_partial_clean
2025-05-08,0.9659583876733819,1,partial_pgd_vs_partial_clean
2025-05-09,0.96236811989549,1,partial_pgd_vs_partial_clean
2025-05-12,0.9662796660242944,1,partial_pgd_vs_partial_clean
2025-05-13,0.9510991807466531,1,partial_pgd_vs_partial_clean
2025-05-14,0.9598655752522166,1,partial_pgd_vs_partial_clean
2025-05-15,0.9663133469792183,1,partial_pgd_vs_partial_clean
2025-05-16,0.970109243439748,1,partial_pgd_vs_partial_clean
2025-05-19,0.964096365198302,1,partial_pgd_vs_partial_clean
2025-05-20,0.9608793726171698,1,partial_pgd_vs_partial_clean
2025-05-21,0.96450449394043,1,partial_pgd_vs_partial_clean
2025-05-22,0.9739925190294921,1,partial_pgd_vs_partial_clean
2025-05-23,0.9646413314833913,1,partial_pgd_vs_partial_clean
2025-05-26,0.955737681107732,1,partial_pgd_vs_partial_clean
2025-05-27,0.9589484044094377,1,partial_pgd_vs_partial_clean
2025-05-28,0.9609761253044662,1,partial_pgd_vs_partial_clean
2025-05-29,0.9745552841052818,1,partial_pgd_vs_partial_clean
2025-05-30,0.97204582611028,1,partial_pgd_vs_partial_clean
2025-06-03,0.9734622618709609,1,partial_pgd_vs_partial_clean
2025-06-04,0.9697673614520128,1,partial_pgd_vs_partial_clean
2025-06-05,0.9708227451498987,1,partial_pgd_vs_partial_clean
2025-06-06,0.9711420139602753,1,partial_pgd_vs_partial_clean
2025-06-09,0.9730880453033074,1,partial_pgd_vs_partial_clean
2025-06-10,0.9759332775027182,1,partial_pgd_vs_partial_clean
2025-06-11,0.9694370163506025,1,partial_pgd_vs_partial_clean
2025-06-12,0.9735114699065792,1,partial_pgd_vs_partial_clean
2025-06-13,0.9710161767803138,1,partial_pgd_vs_partial_clean
2025-06-16,0.9687628090088236,1,partial_pgd_vs_partial_clean
2025-06-17,0.9573037758221294,1,partial_pgd_vs_partial_clean
2025-06-18,0.9585106999574587,1,partial_pgd_vs_partial_clean
2025-06-19,0.9698472315372207,1,partial_pgd_vs_partial_clean
2025-06-20,0.9703783896631458,1,partial_pgd_vs_partial_clean
2025-06-23,0.9716596081436483,1,partial_pgd_vs_partial_clean
2025-06-24,0.9504513834240814,1,partial_pgd_vs_partial_clean
2025-06-25,0.958012824483747,1,partial_pgd_vs_partial_clean
2025-06-26,0.9700104257491753,1,partial_pgd_vs_partial_clean
2025-06-27,0.9725982942725753,1,partial_pgd_vs_partial_clean
2025-06-30,0.9655980480032683,1,partial_pgd_vs_partial_clean
2025-07-01,0.964833303760439,1,partial_pgd_vs_partial_clean
2025-07-02,0.9663053203683885,1,partial_pgd_vs_partial_clean
2025-07-03,0.9694623184333663,1,partial_pgd_vs_partial_clean
2025-07-04,0.9705383374046285,1,partial_pgd_vs_partial_clean
2025-07-07,0.9609803536309064,1,partial_pgd_vs_partial_clean
2025-07-08,0.9704529472253727,1,partial_pgd_vs_partial_clean
2025-07-09,0.9703861833274849,1,partial_pgd_vs_partial_clean
2025-07-10,0.9703875080141842,1,partial_pgd_vs_partial_clean
2025-07-11,0.9674265017610697,1,partial_pgd_vs_partial_clean
2025-07-14,0.969773468867676,1,partial_pgd_vs_partial_clean
2025-07-15,0.9733525843776127,1,partial_pgd_vs_partial_clean
2025-07-16,0.9706363257736437,1,partial_pgd_vs_partial_clean
2025-07-17,0.9682293744279176,1,partial_pgd_vs_partial_clean
2025-07-18,0.958935932306172,1,partial_pgd_vs_partial_clean
2025-07-21,0.9679767521665555,1,partial_pgd_vs_partial_clean
2025-07-22,0.9712291698906906,1,partial_pgd_vs_partial_clean
2025-07-23,0.9705377858892049,1,partial_pgd_vs_partial_clean
2025-07-24,0.9721746388011596,1,partial_pgd_vs_partial_clean
2025-07-25,0.968544810892115,1,partial_pgd_vs_partial_clean
2025-07-28,0.9647749900530797,1,partial_pgd_vs_partial_clean
2025-07-29,0.9690763620767422,1,partial_pgd_vs_partial_clean
2025-07-30,0.9750667470283688,1,partial_pgd_vs_partial_clean
2025-07-31,0.9766582506132109,1,partial_pgd_vs_partial_clean
2025-08-01,0.9661215803439762,1,partial_pgd_vs_partial_clean
2025-08-04,0.9722602512774042,1,partial_pgd_vs_partial_clean
2025-08-05,0.963474177098309,1,partial_pgd_vs_partial_clean
2025-08-06,0.9680356125945372,1,partial_pgd_vs_partial_clean
2025-08-07,0.9702481093969423,1,partial_pgd_vs_partial_clean
2025-08-08,0.96985210549591,1,partial_pgd_vs_partial_clean
2025-08-11,0.9711258097458018,1,partial_pgd_vs_partial_clean
2025-08-12,0.958275863511175,1,partial_pgd_vs_partial_clean
2025-08-13,0.9731462978317831,1,partial_pgd_vs_partial_clean
2025-08-14,0.9725248843912383,1,partial_pgd_vs_partial_clean
2025-08-15,0.9622255473721356,1,partial_pgd_vs_partial_clean
2025-08-18,0.9633184648651665,1,partial_pgd_vs_partial_clean
2025-08-19,0.9620924967247995,1,partial_pgd_vs_partial_clean
2025-08-20,0.9763302618460611,1,partial_pgd_vs_partial_clean
2025-08-21,0.9709940546692306,1,partial_pgd_vs_partial_clean
2025-08-22,0.9683916419710313,1,partial_pgd_vs_partial_clean
2025-08-25,0.9662431661112267,1,partial_pgd_vs_partial_clean
2025-08-26,0.9720284920112905,1,partial_pgd_vs_partial_clean
2025-08-27,0.9764670648876682,1,partial_pgd_vs_partial_clean
2025-08-28,0.9700528968056134,1,partial_pgd_vs_partial_clean
2025-08-29,0.9615212991617353,1,partial_pgd_vs_partial_clean
2025-09-01,0.9554004646907508,1,partial_pgd_vs_partial_clean
2025-09-02,0.9667132380164406,1,partial_pgd_vs_partial_clean
2025-09-03,0.9770133764732023,1,partial_pgd_vs_partial_clean
2025-09-04,0.9649875891783056,1,partial_pgd_vs_partial_clean
2025-09-05,0.9575672017832498,1,partial_pgd_vs_partial_clean
2025-09-08,0.9657558041542816,1,partial_pgd_vs_partial_clean
2025-09-09,0.9719189041188588,1,partial_pgd_vs_partial_clean
2025-09-10,0.9723728357299184,1,partial_pgd_vs_partial_clean
2025-09-11,0.9760674860336861,1,partial_pgd_vs_partial_clean
2025-09-12,0.9741470199053951,1,partial_pgd_vs_partial_clean
2025-09-15,0.9727714583215791,1,partial_pgd_vs_partial_clean
2025-09-16,0.9715002775375323,1,partial_pgd_vs_partial_clean
2025-09-17,0.9695989684293884,1,partial_pgd_vs_partial_clean
2025-09-18,0.9783579425452451,1,partial_pgd_vs_partial_clean
2025-09-19,0.970147283254631,1,partial_pgd_vs_partial_clean
2025-09-22,0.9740307994897244,1,partial_pgd_vs_partial_clean
2025-09-23,0.9726160388618265,1,partial_pgd_vs_partial_clean
2025-09-24,0.9753229689201889,1,partial_pgd_vs_partial_clean
2025-09-25,0.9683693284571541,1,partial_pgd_vs_partial_clean
2025-09-26,0.9688457348603204,1,partial_pgd_vs_partial_clean
2025-09-29,0.9708672375041549,1,partial_pgd_vs_partial_clean
2025-09-30,0.9669902616498299,1,partial_pgd_vs_partial_clean
2025-10-09,0.9625762403951718,1,partial_pgd_vs_partial_clean
2025-10-10,0.9708719655069014,1,partial_pgd_vs_partial_clean
2025-10-13,0.9729732810264989,1,partial_pgd_vs_partial_clean
2025-10-14,0.9757957918739367,1,partial_pgd_vs_partial_clean
2025-10-15,0.967335484014433,1,partial_pgd_vs_partial_clean
2025-10-16,0.9761584484634006,1,partial_pgd_vs_partial_clean
2025-10-17,0.9773664202500132,1,partial_pgd_vs_partial_clean
2025-10-20,0.969065587801188,1,partial_pgd_vs_partial_clean
2025-10-21,0.9656172834921262,1,partial_pgd_vs_partial_clean
2025-10-22,0.970410550179119,1,partial_pgd_vs_partial_clean
2025-10-23,0.9730547724276768,1,partial_pgd_vs_partial_clean
2025-10-24,0.9738101591133015,1,partial_pgd_vs_partial_clean
2025-10-27,0.9678120112386195,1,partial_pgd_vs_partial_clean
2025-10-28,0.9717282115074684,1,partial_pgd_vs_partial_clean
2025-10-29,0.9780862442232832,1,partial_pgd_vs_partial_clean
2025-10-30,0.9781787725983132,1,partial_pgd_vs_partial_clean
2025-10-31,0.9675026385158396,1,partial_pgd_vs_partial_clean
2025-01-02,0.9746050237218997,2,partial_fgsm_vs_partial_clean
2025-01-03,0.9721750247435648,2,partial_fgsm_vs_partial_clean
2025-01-06,0.9665279975943383,2,partial_fgsm_vs_partial_clean
2025-01-07,0.9736904953845633,2,partial_fgsm_vs_partial_clean
2025-01-08,0.9605929071111399,2,partial_fgsm_vs_partial_clean
2025-01-09,0.980258693682758,2,partial_fgsm_vs_partial_clean
2025-01-10,0.9776519207917106,2,partial_fgsm_vs_partial_clean
2025-01-13,0.979658309566473,2,partial_fgsm_vs_partial_clean
2025-01-14,0.9743179146470827,2,partial_fgsm_vs_partial_clean
2025-01-15,0.9746323988718837,2,partial_fgsm_vs_partial_clean
